CLAVE;SITIO;ORGANISMO_DE_CUENCA;ESTADO;MUNICIPIO;CUENCA;CUERPO DE AGUA;TIPO;SUBTIPO;LONGITUD;LATITUD;PERIODO;DBO_mg/L;CALIDAD_DBO;DQO_mg/L;CALIDAD_DQO;SST_mg/L;CALIDAD_SST;COLI_FEC_NMP_100mL;CALIDAD_COLI_FEC;E_COLI_NMP_100mL;CALIDAD_E_COLI;ENTEROC_NMP_100mL;CALIDAD_ENTEROC;OD_PORC;CALIDAD_OD_PORC;OD_PORC_SUP;CALIDAD_OD_PORC_SUP;OD_PORC_MED;CALIDAD_OD_PORC_MED;OD_PORC_FON;CALIDAD_OD_PORC_FON;TOX_D_48_UT;CALIDAD_TOX_D_48;TOX_V_15_UT;CALIDAD_TOX_V_15;TOX_D_48_SUP_UT;CALIDAD TOX_D_48_SUP;TOX_D_48_FON_UT;CALIDAD_TOX_D_48_FON;TOX_FIS_SUP_15_UT;CALIDAD_TOX_FIS_SUP_15;TOX_FIS_FON_15_UT;CALIDAD_TOX_FIS_FON_15;SEMAFORO;CONTAMINANTES;CUMPLE_CON_DBO;CUMPLE_CON_DQO;CUMPLE_CON_SST;CUMPLE_CON_CF;CUMPLE_CON_E_COLI;CUMPLE_CON_ENTEROC;CUMPLE_CON_OD;CUMPLE_CON_TOX;GRUPO
OCFSU3121;ZONA SUJETA A CONSERVACION ECOLOGICA EL GANCHO-MURILLO 2;FRONTERA SUR;CHIAPAS;TAPACHULA;PUERTO MADERO;CUERPO DE AGUA DEL HUMEDAL;COSTERO (HUMEDAL);LAGUNA;-9.234.843;1.464.657;2020;;;;;25;Excelente;;;;;21;Excelente;;;44.3;Aceptable;;;48.9;Aceptable;;;;;;;;;<1;No Toxico;;;Verde;;ND;ND;SI;ND;ND;SI;SI;SI;COSTERO
OCFSU3122;ZONA SUJETA A CONSERVACION ECOLOGICA EL GANCHO-MURILLO 3;FRONTERA SUR;CHIAPAS;TAPACHULA;PUERTO MADERO;CUERPO DE AGUA DEL HUMEDAL;COSTERO (HUMEDAL);LAGUNA;-9.235.503;1.465.546;2020;;;;;22;Excelente;;;;;<3;Excelente;;;37.9;Aceptable;;;;;;;;;;;;;<1;No Toxico;;;Verde;;ND;ND;SI;ND;ND;SI;SI;SI;COSTERO
OCFSU3123;PUERTO MADERO SEG 73, 1 ISA8;FRONTERA SUR;CHIAPAS;TAPACHULA;PUERTO MADERO;OCEANO PACIFICO;COSTERO;OCEANO-MAR;-9.240.968;1.469.820;2020;;;;;37;Buena calidad;;;;;<3;Excelente;;;80.9;Excelente;78.7;Excelente;76.8;Excelente;;;;;;;;;<1;No Toxico;;;Verde;;ND;ND;SI;ND;ND;SI;SI;SI;COSTERO
OCFSU3124;PUERTO MADERO SEG 73, 3 ISA8;FRONTERA SUR;CHIAPAS;TAPACHULA;PUERTO MADERO;OCEANO PACIFICO;COSTERO;OCEANO-MAR;-9.241.338;1.469.567;2020;;;;;38;Buena calidad;;;;;<3;Excelente;;;80.8;Excelente;78.5;Excelente;79.4;Excelente;;;;;;;;;<1;No Toxico;;;Verde;;ND;ND;SI;ND;ND;SI;SI;SI;COSTERO
OCFSU3126W1;ZONA SUJETA A CONSERVACION ECOLOGICA CABILDO-AMATAL 1;FRONTERA SUR;CHIAPAS;TAPACHULA;PUERTO MADERO;CUERPO DE AGUA DEL HUMEDAL;LENTICO - COSTERO (HUMEDAL);LAGUNA;-9.243.720;1.474.249;2020;7.5;Aceptable;64.8;Contaminada;20;Excelente;2100;Contaminada;1500;Fuertemente contaminada;;;;;92.2;Excelente;;;;;;;;;1.14;Toxicidad baja;;;<1;No Toxico;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;COSTERO
OCFSU3127W1;ZONA SUJETA A CONSERVACION ECOLOGICA CABILDO-AMATAL 2;FRONTERA SUR;CHIAPAS;MAZATAN;PUERTO MADERO;CUERPO DE AGUA DEL HUMEDAL;LENTICO - COSTERO (HUMEDAL);LAGUNA;-9.244.908;1.476.096;2020;8.7;Aceptable;60.48;Contaminada;12;Excelente;1500;Contaminada;1500;Fuertemente contaminada;;;;;81.2;Excelente;;;;;;;;;1.15;Toxicidad baja;;;<1;No Toxico;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;COSTERO
OCFSU3129;RIO SUCHIATE 3;FRONTERA SUR;CHIAPAS;TUXTLA CHICO;SUCHIATE;RIO SUCHIATE;LOTICO;RIO;-9.214.710;1.496.428;2020;11.86;Aceptable;20.33;Aceptable;68;Buena calidad;930;Aceptable;930;Contaminada;;;82.6;Excelente;;;;;;;1.153;Toxicidad baja;<1;No Toxico;;;;;;;;;Amarillo;E_COLI,;SI;SI;SI;SI;NO;ND;SI;SI;LOTICO
OCFSU3130;RIO CAHOACAN 6;FRONTERA SUR;CHIAPAS;TUXTLA CHICO;CAHUACAN;RIO CAHOACAN;LOTICO;RIO;-9.218.306;1.499.234;2020;3.6;Buena calidad;24.68;Aceptable;24;Excelente;930;Aceptable;430;Buena calidad;;;82.4;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCFSU3133;CACTUS (ENTRADA);FRONTERA SUR;CHIAPAS;REFORMA;VIEJO MEZCALAPA;LAGUNA EL LIMON;LENTICO;LAGO;-9.317.845;1.790.019;2020;15;Aceptable;40.66;Contaminada;16;Excelente;150;Buena calidad;150;Buena calidad;;;;;85.4;Excelente;;;84.2;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Rojo;DQO,;SI;NO;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3134;CACTUS I;FRONTERA SUR;CHIAPAS;REFORMA;VIEJO MEZCALAPA;LAGUNA EL LIMON;LENTICO;LAGO;-9.317.662;1.790.261;2020;13.02;Aceptable;37.75;Aceptable;20;Excelente;90;Excelente;90;Excelente;;;;;63.4;Buena calidad;;;59.9;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3135;CACTUS II;FRONTERA SUR;CHIAPAS;REFORMA;VIEJO MEZCALAPA;LAGUNA EL LIMON;LENTICO;LAGO;-9.317.150;1.790.174;2020;17.04;Aceptable;34.85;Aceptable;24;Excelente;210;Aceptable;210;Buena calidad;;;;;62.3;Buena calidad;;;58.7;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3137;EFLUENTE LAGUNA LIMON;FRONTERA SUR;CHIAPAS;REFORMA;VIEJO MEZCALAPA;ARROYO SAN MIGUEL;LOTICO;RIO;-9.313.046;1.790.862;2020;<2;Excelente;30.18;Aceptable;15.7;Excelente;3255;Contaminada;327;Buena calidad;;;26.1;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,OD%L,;SI;SI;SI;NO;SI;ND;NO;SI;LOTICO
OCFSU3140;RIO GRIJALVA 24;FRONTERA SUR;CHIAPAS;PICHUCALCO;MEZCALAPA;RIO GRIJALVA;LOTICO (HUMEDAL);RIO;-9.338.334;1.764.840;2020;<2;Excelente;46.95;Contaminada;72;Buena calidad;750;Aceptable;750;Aceptable;;;71.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,;SI;NO;SI;SI;SI;ND;SI;SI;LOTICO
OCFSU3141;RIO GRIJALVA 10;FRONTERA SUR;CHIAPAS;OSTUACAN;MEZCALAPA;RIO GRIJALVA;LOTICO (HUMEDAL);RIO;-9.348.041;1.747.053;2020;<2;Excelente;44.53;Contaminada;40;Buena calidad;390;Aceptable;390;Buena calidad;;;66.4;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,;SI;NO;SI;SI;SI;ND;SI;SI;LOTICO
OCFSU3142;PRESA PEÑITAS 1;FRONTERA SUR;CHIAPAS;OSTUACAN;PRESA PEÑITAS;PRESA PEÑITAS;LENTICO (HUMEDAL);PRESA;-9.343.682;1.742.690;2020;<2;Excelente;33.12;Aceptable;32;Buena calidad;230;Aceptable;230;Buena calidad;;;;;49.3;Aceptable;43.1;Aceptable;37.7;Aceptable;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3143;PRESA PEÑITAS 3;FRONTERA SUR;CHIAPAS;OSTUACAN;PRESA PEÑITAS;PRESA PEÑITAS;LENTICO (HUMEDAL);PRESA;-9.342.386;1.743.704;2020;<2;Excelente;25.44;Aceptable;36;Buena calidad;110;Buena calidad;70;Excelente;;;;;47.2;Aceptable;43.3;Aceptable;39.8;Aceptable;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3144M1;RIO ALMANDRO;FRONTERA SUR;CHIAPAS;HUITIUPAN;ALMENDRO;RIO ALMANDRO;LOTICO;RIO;-9.272.890;1.735.671;2020;8.07;Aceptable;38.24;Aceptable;196;Contaminada;1500;Contaminada;1500;Fuertemente contaminada;;;70.4;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;SST,CF,E_COLI,;SI;SI;NO;NO;NO;ND;SI;SI;LOTICO
OCFSU3145;LAGUNA COLORADA 5;FRONTERA SUR;CHIAPAS;CATAZAJA;USUMACINTA;LAGO DE CATAZAJA;LENTICO (HUMEDAL);LAGO;-9.202.444;1.777.308;2020;11.8;Aceptable;38.68;Aceptable;211.67;Contaminada;479;Aceptable;10;Excelente;;;;;86.8;Excelente;;;83.4;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;SST,;SI;SI;NO;SI;SI;ND;SI;SI;LENTICO
OCFSU3146;LAGUNA COLORADA 4;FRONTERA SUR;CHIAPAS;CATAZAJA;USUMACINTA;LAGO DE CATAZAJA;LENTICO (HUMEDAL);LAGO;-9.201.372;1.774.799;2020;21.5;Aceptable;26.16;Aceptable;17.38;Excelente;435;Aceptable;<3;Excelente;;;;;82.6;Excelente;;;82.4;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3147;ZONA SUJETA A CONSERVACION ECOLOGICA SISTEMA LAGUNAR CATAZAJA 2;FRONTERA SUR;CHIAPAS;CATAZAJA;USUMACINTA;CUERPO DE AGUA DEL HUMEDAL;LENTICO (HUMEDAL);LAGO;-9.200.019;1.774.549;2020;4.84;Buena calidad;32.75;Aceptable;23;Excelente;1017;Contaminada;63;Excelente;;;;;84.6;Excelente;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LENTICO
OCFSU3148;LAGUNA COLORADA 3;FRONTERA SUR;CHIAPAS;CATAZAJA;USUMACINTA;LAGO DE CATAZAJA;LENTICO (HUMEDAL);LAGO;-9.201.282;1.772.761;2020;6.04;Aceptable;29.54;Aceptable;23.13;Excelente;24196;Fuertemente contaminada;19863;Fuertemente contaminada;;;;;66.7;Buena calidad;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LENTICO
OCFSU3149;ZONA SUJETA A CONSERVACION ECOLOGICA SISTEMA LAGUNAR CATAZAJA 1;FRONTERA SUR;CHIAPAS;CATAZAJA;USUMACINTA;CUERPO DE AGUA DEL HUMEDAL;LENTICO (HUMEDAL);LAGO;-9.206.119;1.773.620;2020;5.36;Buena calidad;22.79;Aceptable;14.63;Excelente;933;Aceptable;52;Excelente;;;;;98.7;Excelente;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3150;ZONA SUJETA A CONSERVACION ECOLOGICA SISTEMA LAGUNAR CATAZAJA 3;FRONTERA SUR;CHIAPAS;CATAZAJA;USUMACINTA;CUERPO DE AGUA DEL HUMEDAL;LENTICO (HUMEDAL);LAGO;-9.203.830;1.779.768;2020;<2;Excelente;17.72;Buena calidad;21.75;Excelente;576;Aceptable;41;Excelente;;;;;60.1;Buena calidad;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU3151;HUMEDALES LA LIBERTAD 3;FRONTERA SUR;CHIAPAS;LA LIBERTAD;USUMACINTA;CUERPO DE AGUA DEL HUMEDAL;LOTICO (HUMEDAL);RIO;-9.177.661;1.770.839;2020;<2;Excelente;12.66;Buena calidad;<10;Excelente;203;Aceptable;<3;Excelente;;;101.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCFSU3152;HUMEDALES LA LIBERTAD 2;FRONTERA SUR;CHIAPAS;LA LIBERTAD;CHACAMAX;CUERPO DE AGUA DEL HUMEDAL;LOTICO (HUMEDAL);RIO;-9.168.374;1.766.337;2020;<2;Excelente;<10;Excelente;<10;Excelente;1450;Contaminada;145;Buena calidad;;;52.6;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCFSU3153;HUMEDALES LA LIBERTAD 1;FRONTERA SUR;CHIAPAS;LA LIBERTAD;CHACAMAX;CUERPO DE AGUA DEL HUMEDAL;LOTICO (HUMEDAL);RIO;-9.167.695;1.762.954;2020;<2;Excelente;16.88;Buena calidad;57.17;Buena calidad;4106;Contaminada;691;Aceptable;;;69;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCFSU3154;MISOLHA;FRONTERA SUR;CHIAPAS;SALTO DE AGUA;BASCA;RIO MISOLHA;LOTICO;RIO;-9.200.009;1.739.390;2020;<2;Excelente;68.24;Contaminada;16;Excelente;2100;Contaminada;750;Aceptable;;;66.7;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,;SI;NO;SI;NO;SI;ND;SI;SI;LOTICO
OCFSU3155;AGUA AZUL 2;FRONTERA SUR;CHIAPAS;CHILON;TULIJA;RIO AGUA AZUL;LOTICO;RIO;-9.206.195;1.726.355;2020;<2;Excelente;62.44;Contaminada;44;Buena calidad;4600;Contaminada;2400;Fuertemente contaminada;;;59.7;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;LOTICO
OCFSU3156;AGUA AZUL;FRONTERA SUR;CHIAPAS;CHILON;YASHIJA;RIO AGUA AZUL;LOTICO;RIO;-9.211.519;1.725.254;2020;<2;Excelente;21.78;Aceptable;16;Excelente;4600;Contaminada;4600;Fuertemente contaminada;;;68.1;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCFSU6484;PUENTE MULUMI;FRONTERA SUR;CHIAPAS;SUCHIAPA;SUCHIAPA;RIO MULUMI;LOTICO;RIO;-9.312.489;1.663.292;2020;13.18;Aceptable;14.51;Buena calidad;96;Aceptable;480;Aceptable;430;Buena calidad;;;57;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCFSU6485;ARROYO SABINAL;FRONTERA SUR;CHIAPAS;SUCHIAPA;SUCHIAPA;ARROYO SABINAL;LOTICO;ARROYO;-9.315.360;1.665.302;2020;15.2;Aceptable;29.28;Aceptable;72;Buena calidad;2100;Contaminada;750;Aceptable;;;62;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCFSU6486;PUENTE;FRONTERA SUR;CHIAPAS;SUCHIAPA;SUCHIAPA;RIO MULUMI;LOTICO;RIO;-9.315.611;1.665.121;2020;60.92;Contaminada;523.05;Fuertemente contaminada;4276;Fuertemente contaminada;930;Aceptable;930;Contaminada;;;54.1;Buena calidad;;;;;;;6.63;Toxicidad alta;<1;No Toxico;;;;;;;;;Rojo;DBO,DQO,SST,E_COLI,TOX_L,;NO;NO;NO;SI;NO;ND;SI;NO;LOTICO
OCFSU6487;ARROYO SABINAL AGUAS ARRIBA;FRONTERA SUR;CHIAPAS;TUXTLA GUTIERREZ;SUCHIAPA;ARROYO SABINAL;LOTICO;ARROYO;-9.318.471;1.669.732;2020;14.7;Aceptable;30.49;Aceptable;40;Buena calidad;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;67.4;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCFSU6488;RIO EL TABLON I;FRONTERA SUR;CHIAPAS;OCOZOCOAUTLA DE ESPINOSA ;SUCHIAPA;RIO EL TABLON;LOTICO;RIO;-9.332.256;1.648.387;2020;2.46;Excelente;17.76;Buena calidad;60;Buena calidad;1500;Contaminada;930;Contaminada;;;41.6;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCFSU6489;RIO EL TABLON II;FRONTERA SUR;CHIAPAS;VILLAFLORES;SUCHIAPA;RIO EL TABLON;LOTICO;RIO;-9.341.977;1.642.186;2020;12.6;Aceptable;18.72;Buena calidad;68;Buena calidad;2100;Contaminada;930;Contaminada;;;40.6;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCFSU6490;RIO EL TABLON III;FRONTERA SUR;CHIAPAS;VILLAFLORES;SUCHIAPA;RIO EL TABLON;LOTICO;RIO;-9.351.566;1.635.121;2020;<2;Excelente;15.36;Buena calidad;52;Buena calidad;2100;Contaminada;930;Contaminada;;;38.6;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCFSU6491;PEÑITAS 4;FRONTERA SUR;CHIAPAS;OSTUACAN;PRESA PEÑITAS;PRESA PEÑITAS;LENTICO;PRESA;-9.344.026;1.744.501;2020;<2;Excelente;33.6;Aceptable;24;Excelente;150;Buena calidad;90;Excelente;;;;;52.6;Buena calidad;47.6;Aceptable;38.9;Aceptable;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU6492;PEÑITAS 5;FRONTERA SUR;CHIAPAS;OSTUACAN;PRESA PEÑITAS;PRESA PEÑITAS;LENTICO;PRESA;-9.344.807;1.743.530;2020;<2;Excelente;26.88;Aceptable;24;Excelente;280;Aceptable;280;Buena calidad;;;;;49.4;Aceptable;47.2;Aceptable;39.2;Aceptable;;;;;21.32;Toxicidad alta;;;<1;No Toxico;;;Rojo;TOX_S,;SI;SI;SI;SI;SI;ND;SI;NO;LENTICO
OCFSU6493;PEÑITAS 6;FRONTERA SUR;CHIAPAS;OSTUACAN;PRESA PEÑITAS;PRESA PEÑITAS;LENTICO;PRESA;-9.345.856;1.742.850;2020;<2;Excelente;28.8;Aceptable;24;Excelente;<3;Excelente;<3;Excelente;;;;;49.7;Aceptable;48;Aceptable;41.4;Aceptable;;;;;13.39;Toxicidad alta;;;<1;No Toxico;;;Rojo;TOX_S,;SI;SI;SI;SI;SI;ND;SI;NO;LENTICO
OCFSU6494;MALPASO 1;FRONTERA SUR;CHIAPAS;TECPATAN;PRESA NEZAHUALCOYOTL;PRESA NEZAHUALCOYOTL;LENTICO;PRESA;-9.359.940;1.717.468;2020;3.47;Buena calidad;22.56;Aceptable;20;Excelente;40;Excelente;<3;Excelente;;;;;88.7;Excelente;88.5;Excelente;88.6;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU6495;MALPASO 2;FRONTERA SUR;CHIAPAS;TECPATAN;PRESA NEZAHUALCOYOTL;PRESA NEZAHUALCOYOTL;LENTICO;PRESA;-9.360.036;1.717.616;2020;<2;Excelente;19.2;Buena calidad;36;Buena calidad;150;Buena calidad;150;Buena calidad;;;;;87.2;Excelente;87.1;Excelente;87.1;Excelente;;;;;2.39;Toxicidad moderada;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU6496;MALPASO 3;FRONTERA SUR;CHIAPAS;TECPATAN;PRESA NEZAHUALCOYOTL;PRESA NEZAHUALCOYOTL;LENTICO;PRESA;-9.359.855;1.717.653;2020;<2;Excelente;20.16;Aceptable;44;Buena calidad;40;Excelente;40;Excelente;;;;;87.6;Excelente;87.4;Excelente;87.4;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCFSU6497;MALPASO 4;FRONTERA SUR;CHIAPAS;TECPATAN;PRESA NEZAHUALCOYOTL;PRESA NEZAHUALCOYOTL;LENTICO;PRESA;-9.359.679;1.717.604;2020;3.06;Buena calidad;26.4;Aceptable;44;Buena calidad;40;Excelente;<3;Excelente;;;;;88.8;Excelente;88.7;Excelente;88.8;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCGCE3157;RIO COATZACOALCOS (SUCHILAPAN);GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;JESUS CARRANZA;ALTO RIO COATZACOALCOS;RIO COATZACOALCOS;LOTICO A - Tipo 7 (HUMEDAL);RIO;-9.495.054;1.737.848;2020;<2;Excelente;16.93;Buena calidad;53;Buena calidad;430;Aceptable;210;Buena calidad;;;71.4;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCGCE3158;RIO COATZACOALCOS (REF CHIQUITO);GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;HIDALGOTITLAN;BAJO RIO COATZACOALCOS;RIO COATZACOALCOS;LOTICO A - Tipo 7;RIO;-9.470.256;1.769.831;2020;<2;Excelente;24.36;Aceptable;302.33;Contaminada;24196;Fuertemente contaminada;5475;Fuertemente contaminada;;;73.4;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;SST,CF,E_COLI,;SI;SI;NO;NO;NO;ND;SI;SI;LOTICO
OCGCE3159;ARROYO GOPALAPA;GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;COATZACOALCOS;RIO HUAZUNTLAN;ARROYO GOPALAPA;LOTICO A - Tipo 7;RIO;-9.439.708;1.808.997;2020;<2;Excelente;65;Contaminada;30.4;Buena calidad;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;33.3;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;LOTICO
OCGCE3160;ARROYO TEAPA (REFERENCIA);GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;COATZACOALCOS;RIO HUAZUNTLAN;ARROYO TEAPA AFLUENTE AL RIO COATZACOALCOS;LOTICO A - Tipo 7;RIO;-9.433.204;1.811.105;2020;<2;Excelente;17.56;Buena calidad;<10;Excelente;11199;Fuertemente contaminada;6867;Fuertemente contaminada;;;41.5;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCGCE3161;RIO COATZACOALCOS (NANCHITAL);GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;NANCHITAL DE LAZARO CARDENAS DEL RIO;RIO HUAZUNTLAN;RIO COATZACOALCOS;LOTICO A - Tipo 7 (HUMEDAL);RIO;-9.441.490;1.807.554;2020;<2;Excelente;13.5;Buena calidad;<10;Excelente;568;Aceptable;282;Buena calidad;;;64.8;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCGCE3162;SAN ANTONIO II;GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;RAFAEL DELGADO;RIO BLANCO;RIO SAN ANTONIO;LOTICO A - Tipo 5;RIO;-9.709.081;1.883.310;2020;3.43;Buena calidad;21;Aceptable;22;Excelente;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;35;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCGCE3163;BY PASS;GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;IXTACZOQUITLAN;RIO BLANCO;RIO ESCAMELA;LOTICO A - Tipo 5;RIO;-9.705.433;1.885.721;2020;6.67;Aceptable;52.43;Contaminada;28;Buena calidad;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;32;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;LOTICO
OCGCE3164M1;LAGUNA CABANA CENTRO;GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;URSULO GALVAN;RIO ACTOPAN;LAGUNA CABANA;LENTICO;LAGUNA;-9.632.500;1.940.060;2020;6.33;Aceptable;51;Contaminada;25;Excelente;1500;Contaminada;930;Contaminada;;;;;22.1;Contaminada;;;<10;Fuertemente contaminada;;;;;<1;No Toxico;;;<1;No Toxico;;;Rojo;DQO,CF,E_COLI,OD%S,OD%F,;SI;NO;SI;NO;NO;ND;NO;SI;LENTICO
OCGCE3165;CAPILLA CARLOTA;GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;ORIZABA;RIO BLANCO;RIO ORIZABA;LOTICO A - Tipo 5;RIO;-9.709.170;1.883.500;2020;<2;Excelente;<10;Excelente;<10;Excelente;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;41;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCGCE3166;CD. MENDOZA;GOLFO CENTRO;VERACRUZ DE IGNACIO DE LA LLAVE;NOGALES;RIO BLANCO;RIO BLANCO;LOTICO A - Tipo 5;RIO;-9.719.723;1.878.904;2020;<2;Excelente;<10;Excelente;<10;Excelente;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;44;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
